# 10          0.729239 1.27789 1.27789       3
# 1         400      56             42           12.3636            190     215     207
  1        2112             -1     0.93957000 -6.03056800e-02  6.83285643e-02 -9.74426831e-01  1.35786428e+00 -6.04047319e+00 -7.40858486e-01 -4.24880584e+01  8.00000000e+01 -1.19647378e-15
  1        2212             13     0.93827000  9.77821236e-02 -3.44769821e-02 -7.27407089e-01  1.18407081e+00 -1.27368140e+01 -3.07600310e+00 -3.99120022e+01  8.00000000e+01 -8.57808048e-16
  1        2112              9     0.93957000 -1.73555481e-01 -1.23627570e-01 -7.91235681e-01  1.24230102e+00 -1.45894936e+01 -8.48621252e+00 -4.02527395e+01  8.00000000e+01  3.46223824e-15
  1        2212              7     0.93827000  1.29654443e-04  9.00401606e-02 -9.14790338e-01  1.31719999e+00 -5.24684961e+00 -1.63467906e+00 -4.12762677e+01  8.00000000e+01  1.13458729e-15
  1        2112              7     0.93957000 -1.41241337e-01 -2.51877262e-02 -9.18523344e-01  1.31693876e+00 -1.25311908e+01 -1.03780110e+00 -4.08378320e+01  8.00000000e+01 -2.46520208e-15
  1        2212              6     0.93827000  5.76149813e-02 -9.45502406e-04 -8.27355084e-01  1.24363196e+00 -2.45386098e+00 -8.65754790e-01 -4.03321317e+01  8.00000000e+01  5.68943446e-15
  1        2212             11     0.93827000  5.19420444e-02  5.99183580e-02 -8.89059954e-01  1.33392035e+00 -9.31784853e+00 -1.30370882e+00 -4.05522695e+01  8.00000000e+01  6.39802565e-15
  1        2112              8     0.93957000 -2.67126824e-02 -1.41726379e-01 -1.00902615e+00  1.38092666e+00 -6.69866002e+00 -6.43574244e+00 -4.15829321e+01  8.00000000e+01 -1.43311364e-15
  1        2112              8     0.93957000 -1.52022537e-01  7.55612570e-02 -8.18049914e-01  1.25415431e+00 -9.26245969e+00 -3.67527766e+00 -4.01896909e+01  8.00000000e+01 -3.33064842e-15
  1        2212             10     0.93827000 -4.17595198e-02  1.04839714e-01 -6.17262369e-01  1.12059884e+00 -7.50206568e-01 -1.21597488e+00 -3.92640516e+01  8.00000000e+01 -6.10532612e-16
  1        2112             11     0.93957000 -1.94310980e-02  9.01889452e-02 -7.58209885e-01  1.20247353e+00 -4.17767576e-01 -6.92169376e-01 -4.10079169e+01  8.00000000e+01  4.91004196e-15
  1        2112              9     0.93957000  1.00548160e-04  1.33857914e-01 -8.14325770e-01  1.24414381e+00 -1.53964130e+01 -1.50750874e+00 -4.29987832e+01  8.00000000e+01  2.43822864e-16
  1        2112             -1     0.93957000 -1.82975308e-01 -1.46966566e-01 -7.20912277e-01  1.20065579e+00 -7.10595630e+00 -2.86819210e+00 -3.92710874e+01  8.00000000e+01  3.70763035e-15
  1        2212              7     0.93827000  7.19669686e-03 -5.14592936e-02 -9.23476582e-01  1.31338277e+00 -7.98552049e+00 -2.82534645e+00 -3.93888755e+01  8.00000000e+01  6.45322590e-15
  1        2212             11     0.93827000 -1.36699999e-02  5.21196665e-02 -7.24564035e-01  1.17957413e+00 -1.33718321e+01 -6.51229568e+00 -4.32427869e+01  8.00000000e+01 -6.27467834e-15
  1        2212             11     0.93827000 -1.85835850e-01 -1.67502023e-02 -7.72607200e-01  1.22296986e+00 -1.43104324e+01 -6.07751908e+00 -4.33570350e+01  8.00000000e+01 -5.83035349e-15
  1        2212              5     0.93827000 -1.66198904e-03 -2.81716719e-02 -9.72572444e-01  1.34616279e+00 -3.19816153e+00 -3.89022149e+00 -3.91779207e+01  8.00000000e+01  8.44027415e-15
  1        2112             10     0.93957000 -3.19865291e-02  1.26696389e-01 -8.80376706e-01  1.28715602e+00 -9.72773503e+00 -7.43357331e+00 -4.34170246e+01  8.00000000e+01  5.96770581e-15
  1        2112             10     0.93957000 -1.20248843e-01 -9.63564412e-02 -6.93795175e-01  1.17215289e+00 -1.09544647e+01 -9.33031568e+00 -4.21934024e+01  8.00000000e+01  5.81679355e-15
  1        2212              9     0.93827000  4.09204627e-02 -1.19757760e-01 -7.08032605e-01  1.17331434e+00 -1.29669462e+01 -9.48853743e-01 -4.26048932e+01  8.00000000e+01 -4.11327227e-15
  1        2212              8     0.93827000 -2.08579667e-01 -4.25247110e-02 -8.93366642e-01  1.30781219e+00 -1.31911749e+01 -2.77989484e+00 -3.79353789e+01  8.00000000e+01 -3.23598699e-15
  1        2112             -1     0.93957000  1.39105317e-02 -1.02793413e-01 -8.19364532e-01  1.24411899e+00 -7.66263328e+00 -3.22556845e+00 -3.76940116e+01  8.00000000e+01  3.95612404e-16
  1        2212              9     0.93827000 -1.07466223e-01 -2.31400995e-01 -5.82588516e-01  1.12878776e+00 -1.65265491e+01 -1.26905488e+01 -3.67668090e+01  8.00000000e+01 -4.63961734e-15
  1        2112              8     0.93957000  7.84092000e-03  2.23886887e-02 -8.97963282e-01  1.33725383e+00 -9.21618044e+00 -1.37103528e+00 -4.07272503e+01  8.00000000e+01  1.02138477e-15
  1        2112              8     0.93957000 -7.52497927e-02 -1.57579492e-01 -8.21724537e-01  1.26957708e+00 -1.04141009e+01 -2.26330393e+00 -4.03059150e+01  8.00000000e+01  3.91474057e-15
  1        2212              7     0.93827000 -1.03463454e-01 -2.49056180e-02 -8.40081509e-01  1.26889153e+00 -1.06250664e+01 -1.45595856e-01 -4.19490368e+01  8.00000000e+01 -3.29200156e-16
  1        2212             -1     0.93827000  1.49563998e-01  1.05762344e-02 -6.20486274e-01  1.12966715e+00  2.15082193e+00 -6.19606643e+00 -4.01397738e+01  8.00000000e+01  4.32974538e-15
  1        2112             -1     0.93957000 -2.69104417e-02  5.34474250e-02 -6.20278931e-01  1.12165479e+00  1.22045105e+00 -3.58834039e+00 -3.91000229e+01  8.00000000e+01 -5.45738474e-15
  1        2112             11     0.93957000 -7.00303124e-03 -6.81221391e-02 -8.67840252e-01  1.27535608e+00  2.54528134e-01 -3.03837425e+00 -4.15867052e+01  8.00000000e+01 -2.90572800e-15
  1        2212              9     0.93827000 -1.03714290e-02  1.29265097e-01 -7.72398183e-01  1.21881914e+00 -1.16632408e+01  4.74125704e-01 -4.05078128e+01  8.00000000e+01 -1.20336694e-14
  1        2112             16     0.93957000  2.79970542e-01 -9.24552459e-04 -5.40586509e-01  1.11808452e+00 -6.66303462e+00  3.30615047e+00 -4.07384253e+01  8.00000000e+01 -1.38931888e-15
  1        2112             16     0.93957000  3.41906615e-02 -4.03812344e-02 -6.06551720e-01  1.11013373e+00 -8.53851749e+00  3.51182103e+00 -4.12388951e+01  8.00000000e+01  5.51638386e-15
  1        2212             11     0.93827000 -7.80119883e-02 -7.16214964e-02 -8.32302219e-01  1.26290850e+00 -5.18901153e+00  1.57474963e+00 -3.89336942e+01  8.00000000e+01  4.80362229e-15
  1        2212             11     0.93827000  1.89950632e-02  3.96999584e-02 -7.99396583e-01  1.23987883e+00 -4.71840378e+00  2.66450186e+00 -3.95897694e+01  8.00000000e+01 -6.51411470e-15
  1        2112             11     0.93957000  8.84065016e-02  1.71247412e-02 -9.21142235e-01  1.31513986e+00 -1.59102305e+00  1.15784596e+00 -4.10686195e+01  8.00000000e+01  3.03555240e-15
  1        2112             11     0.93957000 -1.30996606e-01 -4.38690801e-02 -6.72436171e-01  1.16200785e+00 -2.53372811e+00  1.59046615e+00 -3.97928625e+01  8.00000000e+01  4.21999570e-15
  1        2112              4     0.93957000 -1.24013473e-01  1.17023483e-01 -7.05031078e-01  1.20815883e+00 -5.13224551e+00  7.98083913e-01 -4.04539796e+01  8.00000000e+01  5.17208406e-15
  1        2112             14     0.93957000 -2.79877849e-02 -1.35646485e-01 -8.50553999e-01  1.26702837e+00 -8.30721177e+00  3.59112200e+00 -4.59481491e+01  8.00000000e+01 -1.75521383e-15
  1        2212             13     0.93827000  1.10173921e-03 -1.46323157e-01 -4.22977802e-01  1.05649424e+00 -3.94569420e+00  2.29635711e+00 -4.11661322e+01  8.00000000e+01  6.53988783e-15
  1        2112              9     0.93957000  6.53157188e-02  1.39807749e-01 -6.04643021e-01  1.11881976e+00 -1.29111324e+01  1.52263808e+00 -4.10363263e+01  8.00000000e+01 -4.80585202e-15
  1        2112             -1     0.93957000 -1.11541357e-01  1.18582808e-02 -7.98252652e-01  1.23364213e+00 -1.70418967e+01  3.98176923e+00 -4.62046383e+01  8.00000000e+01  2.26801255e-15
  1        2112              8     0.93957000 -6.25575932e-03  1.60644071e-01 -7.01436438e-01  1.17896385e+00 -4.53730484e+00  1.35374743e+01 -3.78372236e+01  8.00000000e+01 -6.12165204e-15
  1        2212             10     0.93827000 -5.61575866e-02 -3.56397621e-03 -8.33124990e-01  1.24817216e+00 -1.03183084e+01  5.22261883e+00 -3.84755735e+01  8.00000000e+01  3.18417881e-15
  1        2112              6     0.93957000  1.27398299e-01  8.15327672e-02 -5.81323107e-01  1.10626853e+00 -5.17267972e+00  3.79364152e+00 -3.68316292e+01  8.00000000e+01  1.00511902e-14
  1        2112             13     0.93957000  7.55795570e-02  5.16770887e-02 -6.56695359e-01  1.13980545e+00 -2.77438090e+00  2.53354092e+00 -4.44130945e+01  8.00000000e+01  3.19466961e-15
  1        2112              7     0.93957000 -1.25193238e-01 -1.05068062e-01 -1.01504060e+00  1.40045465e+00 -4.59465698e+00  2.72422799e+00 -4.10087010e+01  8.00000000e+01 -7.26392118e-15
  1        2112              7     0.93957000  1.03137598e-01  1.12767783e-01 -7.70285079e-01  1.21612298e+00 -2.21710229e+00  5.01747135e+00 -3.98631645e+01  8.00000000e+01 -3.57128717e-15
  1        2112              9     0.93957000 -3.40057026e-02  1.05999516e-01 -8.46893402e-01  1.26205068e+00 -1.34438295e+01  6.03040010e+00 -3.92096394e+01  8.00000000e+01 -2.08790575e-15
  1        2112              9     0.93957000  2.95256389e-02  2.50252613e-03 -9.41066633e-01  1.32481867e+00 -1.15925847e+01  2.80035143e+00 -3.96628751e+01  8.00000000e+01 -4.36036638e-15
  1        2112              7     0.93957000 -1.89616887e-01 -1.32180738e-02 -7.82033424e-01  1.25449260e+00 -4.93457298e+00  1.28729543e+00 -3.94528535e+01  8.00000000e+01 -3.93076728e-15
  1        2112             -1     0.93957000 -1.51417726e-02  1.84406212e-02 -8.54664165e-01  1.26545256e+00 -2.39866778e+00  8.18606829e+00 -3.94138837e+01  8.00000000e+01  2.39087697e-15
  1        2112             12     0.93957000  1.09284103e-01  4.80705834e-02 -7.10054936e-01  1.17504269e+00 -3.72794184e+00  6.82174327e+00 -4.24995519e+01  8.00000000e+01  2.31265522e-16
  1        2212             12     0.93827000  1.77995783e-02 -5.77574391e-02 -4.60367259e-01  1.03835137e+00 -4.49002496e+00  5.13325204e+00 -3.96809624e+01  8.00000000e+01 -1.47051118e-15
  1        2112             13     0.93957000  9.76810979e-02  7.69560786e-02 -9.51353734e-01  1.36274911e+00 -8.83030152e+00  1.27708833e+00 -3.98673705e+01  8.00000000e+01 -2.21386244e-15
  1        2212              9     0.93827000 -3.86413969e-02  9.31146609e-03 -8.07927371e-01  1.23687429e+00 -1.91393507e+00  2.50652333e+00 -4.17952305e+01  8.00000000e+01 -6.50043091e-15
  1        2112             11     0.93957000 -7.45577237e-02  2.29330483e-02 -9.36348310e-01  1.32232838e+00 -5.32047185e+00  2.91789883e+00 -4.33903074e+01  8.00000000e+01 -2.59339681e-15
